Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
201501CW10966,1,9,0,9,0,8,0,0,0,0,1,1,6,1,44,7,4461,2,5,-1,1,-1
201501CW10967,1,8,0,18,0,8,0,0,0,0,1,1,6,1,48,8,2499,2,7,-1,1,-1
201501CW10968,1,3,0,7,0,2,0,0,0,0,4,1,1,1,24,5,-1,-1,-1,-1,-1,-1
201501CW10969,1,11,0,5,0,0,0,0,0,0,1,1,1,1,46,8,4500,2,4,-1,1,-1
201501CW10970,1,11,0,4,0,8,0,0,0,0,0,1,6,1,50,8,4500,2,3,-1,1,-1
201501CW10971,1,4,0,18,0,0,0,0,0,0,1,1,6,1,32,6,929,1,14,-1,1,-1
201501CW10972,1,1,0,15,0,0,0,8,0,0,3,1,6,2,43,7,-1,-1,-1,-1,-1,-1
201501CW10972,2,9,0,3,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201501CW10973,1,3,0,18,0,0,0,0,0,0,3,1,6,1,18,4,125,1,4,-1,1,-1
201501CW10973,2,19,0,18,0,0,0,0,0,0,4,1,6,1,-1,-1,2198,2,8,-1,-1,-1
201501CW10974,1,3,0,18,0,8,0,0,0,0,1,1,6,1,28,6,100,1,10,-1,1,-1
201501CW10975,1,19,0,6,0,0,0,0,0,0,3,1,1,1,46,8,-1,-1,-1,-1,1,-1
201501CW10975,2,5,0,18,0,0,0,0,0,0,1,1,2,1,40,7,471,1,1,-1,1,-1
201501CW10977,1,1,0,18,0,0,0,4,0,0,1,1,6,1,35,6,-1,-1,-1,-1,1,-1
201501CW10977,2,9,0,2,0,0,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201501CW10978,1,9,0,3,0,1,0,0,0,0,2,1,6,2,41,7,1896,2,13,-1,-1,-1
201501CW10978,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,2494,2,11,-1,-1,-1
201501CW10979,1,1,0,18,0,1,0,0,0,0,1,1,2,2,22,5,-1,-1,-1,-1,1,-1
201501CW10979,2,8,0,7,0,1,0,0,0,0,0,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
201501CW10980,1,1,0,12,0,0,0,0,0,0,3,1,6,1,35,6,-1,-1,-1,-1,1,-1
201501CW10980,2,5,0,18,0,0,0,0,0,0,4,1,6,1,70,10,740,1,20,-1,1,-1
201501CW10981,1,8,0,6,0,8,0,0,0,0,3,1,6,1,69,10,1796,1,4,-1,1,-1
201501CW10981,2,1,0,18,0,8,0,0,0,0,1,1,6,1,35,6,-1,-1,-1,-1,1,-1
201501CW10982,1,9,0,18,0,0,0,0,0,0,4,1,6,2,32,6,1395,1,2,-1,-1,-1
201501CW10982,2,2,0,12,0,0,0,0,0,0,3,1,6,1,72,10,49,1,9,-1,1,-1
201501CW10983,1,1,0,18,0,0,0,0,0,0,1,1,6,2,35,6,-1,-1,-1,-1,1,-1
201501CW10983,2,3,0,18,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201501CW10985,1,3,0,9,0,8,0,0,0,0,1,1,6,1,26,6,124,1,6,-1,1,-1
201501CW10986,1,9,0,9,0,8,0,0,0,0,4,1,6,1,35,6,1590,1,11,-1,1,-1
201501CW10986,2,1,0,18,0,8,0,0,0,0,1,1,6,1,22,5,-1,-1,-1,-1,-1,-1
201501CW10987,1,9,0,18,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201501CW10988,1,8,0,18,0,0,0,0,0,0,4,1,1,1,49,8,2402,2,10,-1,3,-1
201501CW10988,2,3,0,18,0,0,0,8,0,0,1,1,6,1,26,6,124,1,13,-1,1,-1
201501CW10989,1,9,0,12,0,8,0,0,0,0,3,1,6,1,23,5,1229,1,10,-1,1,-1
201501CW10989,2,3,0,18,0,8,0,0,0,0,4,1,6,1,41,7,124,1,7,-1,1,-1
201501CW10990,1,9,0,18,0,8,0,0,0,0,1,1,6,1,47,8,2987,2,1,-1,1,-1
201501CW10991,1,8,0,6,0,0,0,0,0,0,3,1,1,1,62,9,2664,2,14,-1,1,-1
201501CW10991,2,2,0,18,0,0,0,0,0,0,1,1,6,1,22,5,49,1,6,-1,1,-1
201501CW10992,1,1,0,18,0,8,0,0,0,0,1,1,1,2,28,6,-1,-1,-1,-1,1,-1
201501CW10992,2,9,0,9,0,8,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501CW10994,1,8,0,18,0,8,0,0,0,0,4,1,6,1,54,8,2497,1,12,-1,1,-1
201501CW10994,2,3,0,18,0,8,0,0,0,0,3,1,6,1,45,7,125,1,2,-1,1,-1
201501CW10995,1,19,0,18,0,8,0,0,0,0,1,1,1,1,36,7,1248,2,2,-1,1,-1
201501CW10996,1,19,0,18,0,1,0,0,0,0,1,1,1,1,32,6,2198,2,3,-1,2,-1
201501CW10996,2,9,0,3,0,1,0,0,0,0,2,1,1,1,60,9,4973,1,24,-1,1,-1
201501CW10996,3,21,0,3,0,1,0,0,0,0,2,1,1,1,32,6,4461,2,5,-1,1,-1
201501CW10997,1,5,0,17,0,0,0,0,0,0,1,1,6,1,43,7,1170,1,-1,-1,1,-1
201501CW10998,1,3,0,18,0,0,0,0,0,0,1,1,6,1,27,6,125,1,-1,-1,1,-1
201501CW11001,1,3,0,17,0,8,0,10,3,10,1,1,6,1,17,4,124,1,11,-1,1,-1
201501CW11002,1,2,0,14,0,0,0,8,0,0,1,1,6,1,28,6,125,1,-1,-1,1,-1
201501CW11002,2,9,0,3,0,0,0,0,0,0,3,1,6,1,44,7,1995,1,14,-1,1,-1
201501CW11003,1,9,0,18,0,8,0,0,0,0,1,1,6,1,35,6,2495,2,20,-1,1,-1
201501CW11004,1,9,0,2,0,8,0,0,0,0,4,1,6,2,18,4,1198,1,7,-1,1,-1
201501CW11004,2,1,0,18,0,8,0,0,0,0,1,1,6,2,64,9,-1,-1,-1,-1,1,-1
201501CW11006,1,9,0,9,0,8,0,0,0,0,4,1,6,1,32,6,-1,-1,-1,-1,1,-1
201501CW11006,2,3,0,18,0,8,0,0,0,0,1,1,6,1,30,6,114,1,1,-1,1,-1
201501CW11007,1,9,0,18,0,0,0,0,0,0,2,1,6,1,54,8,1997,2,5,-1,1,-1
201501CW11007,2,1,0,18,0,0,0,0,0,0,1,1,6,1,35,6,-1,-1,-1,-1,1,-1
201501CW11007,3,1,0,18,0,0,0,0,0,0,2,1,6,1,41,7,-1,-1,-1,-1,1,-1
201501CW11008,1,8,0,9,0,8,0,0,0,0,4,1,1,1,27,6,1956,2,3,-1,1,-1
201501CW11008,2,20,0,16,0,8,0,0,0,0,1,1,6,1,54,8,4461,2,4,-1,1,-1
201501CW11009,1,9,0,18,0,8,0,0,0,0,1,1,6,1,44,7,2993,2,3,-1,1,-1
201501CW11009,2,8,0,18,0,8,0,0,0,0,1,1,1,1,49,8,2143,2,3,-1,1,-1
201501CW11010,1,9,0,16,0,8,0,0,0,0,3,1,6,1,39,7,875,1,1,-1,1,-1
201501CW11010,2,3,0,16,0,8,0,0,0,0,1,1,6,1,36,7,108,1,1,-1,1,-1
201501CW11011,1,1,0,18,0,0,0,0,0,0,1,1,1,1,46,8,-1,-1,-1,-1,1,-1
201501CW11012,1,1,0,18,0,8,0,0,0,0,4,1,2,1,27,6,-1,-1,-1,-1,-1,-1
201501CW11012,2,9,0,9,0,1,0,0,0,0,1,1,6,1,-1,-1,1229,1,8,-1,-1,-1
201501CW11013,1,21,0,18,0,0,0,0,0,0,3,1,6,1,-1,-1,9200,2,8,-1,-1,-1
201501CW11015,1,8,0,3,0,8,0,0,0,0,3,1,1,1,58,9,1997,2,-1,-1,1,-1
201501CW11015,2,1,0,14,0,8,0,4,0,0,1,1,2,1,26,6,-1,-1,-1,-1,1,-1
201501CW11016,1,19,0,18,0,8,0,0,0,0,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
201501CW11017,1,8,0,18,0,0,0,0,0,0,4,1,1,1,36,7,1798,8,3,-1,1,-1
201501CW11018,1,5,0,17,0,8,0,0,0,0,1,1,6,1,53,8,782,1,10,-1,1,-1
201501CW11018,2,1,0,9,0,8,0,0,0,0,3,1,6,1,22,5,-1,-1,-1,-1,1,-1
201501CW11019,1,1,0,18,0,1,0,10,0,0,1,1,6,1,59,9,-1,-1,-1,-1,1,-1
201501CW11021,1,8,0,5,0,2,0,0,0,0,3,1,1,1,33,6,1798,8,-1,-1,1,-1
201501CW11022,1,9,0,18,0,8,0,0,0,0,1,1,6,2,-1,-1,1995,1,13,-1,1,-1
201501CW11022,2,9,0,7,0,8,0,0,0,0,4,1,6,2,-1,-1,2179,2,2,-1,-1,-1
201501CW11023,1,8,0,7,0,1,0,0,0,0,3,1,1,1,42,7,1791,8,4,-1,1,-1
201501CW11023,2,9,0,17,0,2,0,0,0,0,3,1,6,2,23,5,1598,2,-1,-1,1,-1
201501CW11024,1,3,0,9,0,8,0,10,0,0,1,1,6,1,22,5,125,1,3,-1,1,-1
201501CW11025,1,8,0,9,0,8,0,0,0,0,3,1,6,1,40,7,1998,2,4,-1,1,-1
201501CW11025,2,4,0,18,0,8,0,0,0,0,1,1,6,1,38,7,278,1,5,-1,1,-1
201501CW11026,1,1,0,9,0,0,0,0,0,0,1,1,6,1,34,6,-1,-1,-1,-1,1,-1
201501CW11026,2,1,0,18,0,0,0,0,0,0,1,1,6,1,26,6,-1,-1,-1,-1,1,-1
201501CW11027,1,9,0,18,0,0,0,0,0,0,2,1,6,2,42,7,1497,8,1,-1,1,-1
201501CW11027,2,19,0,18,0,0,0,0,0,0,1,1,6,1,45,7,2198,2,4,-1,1,-1
201501CW11028,1,3,0,9,0,8,0,0,0,0,3,1,6,1,86,11,124,1,16,-1,1,-1
201501CW11030,1,11,0,7,0,8,0,0,0,0,4,1,1,1,49,8,12000,2,8,-1,1,-1
201501CW11030,2,5,0,18,0,8,0,0,0,0,1,1,6,1,42,7,782,1,9,-1,1,-1
201501CW11030,3,5,0,18,0,8,0,0,0,0,3,1,6,1,32,6,745,1,1,-1,1,-1
201501CW11031,1,3,0,18,0,0,0,0,0,0,1,1,6,1,41,7,125,1,8,-1,1,-1
201501CW11032,1,8,0,18,0,8,0,0,0,0,1,1,1,1,29,6,2499,2,1,-1,1,-1
201501CW11032,2,1,0,18,0,8,0,0,0,0,3,1,6,2,25,5,-1,-1,-1,-1,1,-1
201501CW11033,1,3,0,18,0,0,0,0,0,0,4,1,6,1,24,5,124,1,7,-1,-1,-1
201501CW11033,2,9,0,6,0,0,0,0,0,0,3,1,6,1,-1,-1,1399,2,13,-1,-1,-1
201501CW11034,1,8,0,18,0,8,0,0,0,0,4,1,1,1,52,8,1997,2,3,-1,1,-1
201501CW11036,1,9,0,2,0,0,0,0,0,0,2,1,6,2,27,6,1395,1,-1,-1,-1,-1
201501CW11036,2,9,0,18,0,0,0,4,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201501CW11037,1,9,0,17,0,8,0,0,0,0,4,1,6,1,34,6,-1,-1,-1,-1,1,-1
201501CW11037,2,9,0,17,0,8,0,0,0,0,3,1,6,1,39,7,1956,2,5,-1,1,-1
201501CW11040,1,19,0,1,0,8,0,0,0,0,2,1,6,1,30,6,2198,2,-1,-1,1,-1
201501CW11041,1,11,0,18,0,8,0,0,0,0,1,1,1,2,25,5,4461,2,1,-1,-1,-1
201501CW11042,1,11,0,18,0,0,0,0,0,0,1,1,6,1,40,7,7300,2,12,-1,1,-1
201501CW11044,1,9,0,3,0,0,0,0,0,0,3,1,6,1,62,9,5998,1,11,-1,1,-1
201501CW11044,2,9,0,18,0,0,5,0,0,0,3,1,6,2,84,11,1995,2,3,-1,1,-1
201501CW11045,1,8,0,18,0,0,0,0,0,0,3,1,6,1,53,8,1798,8,3,-1,1,-1
201501CW11048,1,9,0,9,0,8,0,10,3,1,3,1,6,1,30,6,2143,2,2,-1,1,-1
201501CW11048,2,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,2993,2,5,-1,-1,-1
201501CW11049,1,9,0,2,0,1,0,0,0,0,3,1,6,2,55,8,1242,1,-1,-1,1,-1
201501CW11049,2,3,0,18,0,1,0,8,0,0,1,1,6,1,-1,-1,125,1,-1,-1,1,-1
201501CW11050,1,9,0,6,0,0,0,0,0,0,3,1,6,1,-1,-1,2179,2,3,-1,-1,-1
201501CW11050,2,5,0,16,0,0,0,0,0,0,1,1,6,1,53,8,-1,-1,-1,-1,1,-1
201501CW11051,1,2,0,18,0,0,0,0,0,0,1,1,6,1,29,6,49,1,6,-1,1,-1
201501CW11051,2,8,0,4,0,0,0,0,0,0,2,1,1,1,30,6,1997,2,1,-1,1,-1
201501CW11052,1,1,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,1,-1
201501CW11053,1,9,0,17,0,8,0,0,0,0,1,1,6,2,26,6,1796,2,3,-1,1,-1
201501CW11053,2,8,0,12,0,8,0,0,0,0,2,1,1,1,-1,-1,1797,8,5,-1,-1,-1
201501CW11054,1,1,0,18,0,8,0,0,0,0,1,1,6,1,32,6,-1,-1,-1,-1,1,-1
201501CW11054,2,9,0,9,0,8,0,0,0,0,4,1,6,1,-1,-1,999,1,6,-1,-1,-1
201501CW11055,1,1,0,18,0,2,0,0,0,0,1,1,6,1,21,5,-1,-1,-1,-1,1,-1
201501CW11055,2,9,0,18,0,2,0,0,0,0,4,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
201501CW11056,1,8,0,4,0,8,0,0,0,0,1,1,1,1,19,4,2143,2,3,-1,1,-1
201501CW11056,2,8,0,3,0,8,0,0,0,0,2,1,1,1,59,9,2143,2,2,-1,1,-1
201501CW11058,1,9,0,13,0,0,0,0,0,0,1,1,6,1,22,5,1896,2,12,-1,1,-1
201501CW11058,2,1,0,18,0,0,0,0,0,0,1,1,6,1,37,7,-1,-1,-1,-1,1,-1
201501CW11059,1,3,0,18,0,0,0,0,0,0,1,1,6,1,21,5,125,1,7,-1,-1,-1
201501CW11059,2,9,0,12,0,0,0,0,0,0,3,1,6,1,26,6,1984,1,19,-1,1,-1
201501CW11061,1,9,0,18,0,8,0,0,0,0,1,1,6,1,46,8,3800,1,2,-1,-1,-1
201501CW11061,2,3,0,18,0,8,0,0,0,0,2,1,6,3,-1,-1,123,1,-1,-1,-1,-1
201501CW11062,1,1,0,15,0,8,0,0,0,0,1,1,2,1,30,6,-1,-1,-1,-1,1,-1
201501CW11062,2,1,0,9,0,8,0,0,0,0,4,1,2,2,24,5,-1,-1,-1,-1,1,-1
201501CW11063,1,8,0,16,0,8,0,0,0,0,2,1,1,1,35,6,1560,2,2,-1,1,-1
201501CW11063,2,19,0,16,0,8,0,0,0,0,1,1,1,1,25,5,2148,2,8,-1,1,-1
201501CW11064,1,90,0,18,0,8,0,0,0,0,1,2,6,1,39,7,-1,-1,-1,-1,-1,-1
201501CW11065,1,1,0,18,0,0,0,0,0,0,3,1,6,1,38,7,-1,-1,-1,-1,1,-1
201501CW11065,2,9,0,11,0,0,0,0,0,0,4,1,6,1,49,8,1991,1,-1,-1,1,-1
201501CW11066,1,8,0,5,0,8,0,0,0,0,1,1,6,1,41,7,1968,2,2,-1,-1,-1
201501CW11067,1,1,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501CW11068,1,1,0,5,0,8,0,0,0,0,0,1,2,1,43,7,-1,-1,-1,-1,1,-1
201501CW11068,2,9,0,18,0,8,0,0,0,0,0,1,6,1,-1,-1,1598,2,9,-1,-1,-1
201501CW11069,1,9,0,18,0,2,0,0,0,0,0,1,6,1,73,10,2979,1,15,-1,1,-1
201501CW11070,1,1,0,18,0,8,0,0,0,0,1,1,6,1,31,6,-1,-1,-1,-1,1,-1
201501CW11071,1,9,0,18,0,0,0,0,0,0,2,1,1,1,60,9,-1,-1,-1,-1,1,-1
201501CW11071,2,5,0,18,0,0,0,0,0,0,1,1,1,1,40,7,-1,-1,-1,-1,-1,-1
201501CW11073,1,9,0,18,0,8,0,0,0,0,1,1,6,1,37,7,3456,8,9,-1,1,-1
201501CW11073,2,1,0,18,0,8,0,0,0,0,1,1,6,1,35,6,-1,-1,-1,-1,1,-1
201501CW11076,1,11,0,4,0,8,0,0,0,0,0,1,1,1,52,8,7300,2,11,-1,-1,-1
201501CW11078,1,1,0,18,4,2,0,0,0,0,1,1,6,1,29,6,-1,-1,-1,-1,1,-1
201501CW11078,2,9,0,11,0,2,0,0,0,0,4,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
201501CW11081,1,8,0,18,0,8,0,0,0,0,2,1,1,1,35,6,1797,8,4,-1,1,-1
201501CW11081,2,9,0,18,0,1,0,0,0,0,1,1,1,1,40,7,999,1,-1,-1,-1,-1
201501CW11082,1,11,0,4,0,1,0,0,0,0,0,1,1,1,35,6,4461,2,1,-1,-1,-1
201501CW11084,1,19,0,3,0,8,0,0,0,0,2,1,2,1,25,5,2143,2,3,-1,1,-1
201501CW11084,2,9,0,4,0,8,0,0,0,0,1,1,2,1,30,6,1299,1,16,-1,1,-1
201501CW11086,1,21,0,1,0,8,0,0,0,0,2,1,6,1,30,6,2998,2,1,-1,1,-1
201501CW11087,1,9,0,7,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201501CW11088,1,5,0,18,0,2,0,0,0,0,4,1,6,1,46,8,1170,1,6,-1,1,-1
201501CW11088,2,1,0,18,0,2,0,0,0,0,3,1,6,1,40,7,-1,-1,-1,-1,1,-1
201501CW11088,3,11,0,11,0,2,0,0,0,0,0,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1
201501CW11089,1,9,0,1,0,8,0,0,0,0,2,1,6,1,37,7,2976,1,12,-1,1,-1
201501CW11089,2,3,0,18,0,8,0,0,0,0,4,1,6,1,33,6,124,1,-1,-1,1,-1
201501CW11090,1,8,0,9,0,8,0,0,0,0,4,1,1,1,60,9,2499,2,1,-1,1,-1
201501CW11090,2,8,0,18,0,8,0,0,0,0,1,1,1,1,47,8,2143,2,2,-1,1,-1
201501CW11091,1,5,0,18,0,8,0,0,0,0,1,1,6,1,31,6,999,1,10,-1,1,-1
201501CW11091,2,9,0,9,0,8,0,0,0,0,4,1,6,1,37,7,1968,2,10,-1,1,-1
201501CW11092,1,11,0,4,0,0,0,0,0,0,4,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
201501CW11093,1,9,0,6,0,8,0,0,0,0,3,1,6,1,-1,-1,1968,2,3,-1,1,-1
201501CW11093,2,1,0,16,0,8,0,0,0,0,1,1,6,1,31,6,-1,-1,-1,-1,1,-1
201501CW11094,1,3,0,14,0,8,0,0,0,0,1,1,1,1,17,4,-1,-1,-1,-1,1,-1
201501CW11096,1,1,0,7,0,3,0,0,0,0,3,1,2,2,26,6,-1,-1,-1,-1,1,-1
201501CW11096,2,4,0,7,0,3,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501CW11097,1,9,0,4,0,1,0,0,0,0,1,1,6,1,52,8,1797,8,4,-1,-1,-1
201501CW11099,1,19,0,5,0,8,0,0,0,0,1,1,1,1,25,5,1968,2,2,-1,1,-1
201501CW11100,1,3,0,9,0,8,0,0,0,0,1,1,2,1,45,7,-1,-1,-1,-1,1,-1
201501CW11100,2,19,0,18,0,8,0,0,0,0,1,1,1,2,47,8,2143,2,5,-1,1,-1
201501CW11101,1,1,0,18,0,0,0,0,0,0,3,1,6,1,22,5,-1,-1,-1,-1,1,-1
201501CW11101,2,9,0,18,0,0,0,0,0,0,4,1,6,2,53,8,1390,1,17,-1,1,-1
201501CW11103,1,9,0,9,0,8,0,0,0,0,3,1,6,1,39,7,2401,2,8,-1,1,-1
201501CW11103,2,3,0,18,0,8,0,0,0,0,4,1,6,1,21,5,124,1,7,-1,1,-1
201501CW11104,1,5,0,11,0,8,0,0,0,0,0,1,2,1,38,7,782,1,8,-1,1,-1
201501CW11105,1,9,0,9,0,8,0,0,0,0,1,1,6,1,55,8,1461,2,8,-1,1,-1
201501CW11107,1,1,0,18,0,8,0,0,0,0,1,1,2,2,33,6,-1,-1,-1,-1,1,-1
201501CW11107,2,8,0,9,0,8,0,0,0,0,3,1,1,1,59,9,1797,8,5,-1,1,-1
201501CW11108,1,9,0,18,0,0,0,0,0,0,3,1,2,2,48,8,-1,-1,-1,-1,1,-1
201501CW11109,1,3,0,18,0,0,0,0,0,0,1,1,2,1,46,8,124,1,4,-1,1,-1
201501CW11110,1,3,0,18,0,8,0,0,0,0,1,1,1,1,51,8,-1,-1,-1,-1,1,-1
201501CW11112,1,11,0,4,0,8,0,0,0,0,0,1,1,1,39,7,4500,2,1,-1,1,-1
201501CW11113,1,3,0,13,0,8,0,0,0,0,1,1,6,1,23,5,124,1,6,-1,1,-1
201501CW11113,2,11,0,9,0,8,0,0,0,0,3,1,6,1,38,7,4500,2,7,-1,1,-1
201501CW11116,1,1,0,13,0,8,0,0,0,0,1,1,6,1,52,8,-1,-1,-1,-1,1,-1
201501CW11116,2,9,0,4,0,8,0,0,0,0,2,1,6,2,-1,-1,1870,2,12,-1,1,-1
201501CW11117,1,1,0,18,0,8,0,0,0,0,3,1,6,1,28,6,-1,-1,-1,-1,1,-1
201501CW11117,2,19,0,12,0,8,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501CW11118,1,1,0,16,0,8,0,0,0,0,1,1,6,1,33,6,-1,-1,-1,-1,1,-1
201501CW11118,2,11,0,16,0,8,0,0,0,0,4,1,1,1,-1,-1,9600,2,20,-1,-1,-1
201501CW11119,1,1,0,18,0,2,0,0,0,0,2,1,6,1,40,7,-1,-1,-1,-1,-1,-1
201501CW11119,2,9,0,18,0,2,0,0,0,0,1,1,6,1,25,5,1968,2,6,-1,-1,-1
201501CW11120,1,3,0,7,0,8,0,0,0,0,4,1,6,1,38,7,125,1,1,-1,1,-1
201501CW11120,2,11,0,17,0,8,0,0,0,0,0,1,6,1,54,8,8300,2,26,-1,1,-1
201501CW11121,1,11,0,18,0,0,0,0,0,0,4,1,6,1,36,7,-1,2,13,-1,2,-1
201501CW11122,1,21,0,9,0,8,0,0,0,0,3,1,1,1,26,6,4500,2,1,-1,1,-1
201501CW11122,2,9,0,7,0,8,0,0,0,0,3,1,6,1,31,6,998,1,1,-1,1,-1
201501CW11123,1,11,0,5,0,8,0,0,0,0,0,1,1,1,43,7,9360,2,4,-1,1,-1
201501CW11125,1,3,0,18,0,8,1,0,0,0,1,1,6,1,32,6,124,1,3,-1,1,-1
201501CW11126,1,8,0,7,0,8,0,0,0,0,4,1,1,1,-1,-1,1997,2,4,-1,1,-1
201501CW11126,2,1,0,18,0,8,0,0,0,0,3,1,2,1,28,6,-1,-1,-1,-1,1,-1
201501CW11127,1,11,0,4,0,8,0,0,0,0,0,1,1,1,30,6,4461,2,2,-1,1,-1
201501CW11128,1,1,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501CW11129,1,3,0,18,0,0,0,0,0,0,1,1,6,1,24,5,124,1,10,-1,1,-1
201501CW11130,1,11,0,4,0,8,0,0,0,0,0,1,1,1,30,6,7300,2,11,-1,1,-1
201501CW11131,1,19,0,3,0,8,0,0,0,0,2,1,6,1,23,5,1998,2,12,-1,-1,-1
201501CW11131,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,1199,1,13,-1,-1,-1
201501CW11132,1,9,0,9,0,8,0,0,0,0,2,1,6,1,35,6,1587,1,15,-1,1,-1
201501CW11132,2,9,0,9,0,8,0,0,0,0,1,1,6,1,49,8,1995,2,1,-1,1,-1
201501CW11133,1,9,0,18,0,8,0,0,0,0,1,1,6,1,21,5,1995,1,5,-1,1,-1
201501CW11133,2,9,0,9,0,8,0,0,0,0,3,1,6,1,36,7,2143,2,5,-1,1,-1
201501CW11136,1,1,0,18,0,8,0,0,0,0,1,1,6,1,34,6,-1,-1,-1,-1,1,-1
201501CW11136,2,9,0,9,0,8,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
201501CW11137,1,1,0,18,0,8,0,0,0,0,1,1,6,1,23,5,-1,-1,-1,-1,1,-1
201501CW11137,2,9,0,9,0,8,0,0,0,0,1,1,6,1,-1,-1,1582,2,-1,-1,1,-1
201501CW11139,1,9,0,18,0,8,0,0,0,0,1,1,6,1,25,5,1998,1,11,-1,1,-1
201501CW11139,2,9,0,9,0,8,0,0,0,0,3,1,6,1,-1,-1,1596,1,-1,-1,-1,-1
201501CW11140,1,8,0,4,0,0,0,0,0,0,2,1,1,1,31,6,1229,1,2,-1,-1,-1
201501CW11140,2,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501CW11141,1,1,0,18,0,1,0,0,0,0,1,1,6,1,51,8,-1,-1,-1,-1,1,-1
201501CW11142,1,1,0,18,0,1,0,0,0,0,1,1,2,1,36,7,-1,-1,-1,-1,1,-1
201501CW11143,1,3,0,18,0,8,0,0,0,0,1,1,6,2,30,6,124,1,2,-1,1,-1
201501CW11143,2,1,0,11,0,2,0,0,0,0,0,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201501CW11144,1,3,0,11,0,0,0,0,0,0,3,1,2,1,36,7,124,1,-1,-1,1,-1
201501CW11144,2,19,0,11,0,0,0,0,0,0,4,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
201501CW11145,1,8,0,10,0,8,0,0,0,0,2,1,1,1,25,5,1797,8,5,-1,1,-1
201501CW11145,2,11,0,9,0,8,0,0,0,0,2,1,1,1,-1,-1,8900,2,3,-1,-1,-1
201501CW11146,1,8,0,18,0,8,0,0,0,0,3,1,6,1,-1,-1,2664,2,15,-1,1,-1
201501CW11146,2,1,0,18,0,8,0,0,0,0,1,1,6,1,11,3,-1,-1,-1,-1,-1,-1
201501CW11147,1,1,0,4,0,0,0,0,0,0,2,1,6,1,32,6,-1,-1,-1,-1,1,-1
201501CW11147,2,1,0,18,0,0,0,0,0,0,1,1,6,1,32,6,-1,-1,-1,-1,1,-1
201501CW11148,1,1,0,17,0,1,0,0,0,0,1,1,6,2,39,7,-1,-1,-1,-1,1,-1
201501CW11149,1,8,0,3,0,8,0,0,0,0,2,1,1,1,37,7,1997,2,3,-1,1,-1
201501CW11149,2,9,0,11,0,8,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201501CW11150,1,1,0,11,0,0,0,2,0,0,1,1,2,1,22,5,-1,-1,-1,-1,1,-1
201501CW11151,1,3,0,9,0,8,0,0,0,0,1,1,6,1,17,4,124,1,3,-1,1,-1
201501CW11151,2,9,0,18,0,8,0,0,0,0,1,1,6,2,68,10,1598,1,2,-1,1,-1
201501CW11153,1,9,0,11,0,0,0,0,0,0,4,1,6,1,55,8,1396,1,8,-1,1,-1
201501CW11153,2,3,0,18,0,0,0,0,0,0,1,1,6,1,26,6,125,1,2,-1,1,-1
201501CW11154,1,5,0,18,0,8,0,0,0,0,1,1,2,1,49,8,738,1,21,-1,1,-1
201501CW11156,1,19,0,1,0,8,0,0,0,0,2,1,6,1,33,6,1968,2,4,-1,1,-1
