Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
2017010031692,9,9,0,2,0,0,0,0,0,0,2,1,6,3,-1,-1,1997,2,6,-1,-1,-1
2017010031692,10,9,0,2,0,0,0,0,0,0,2,1,6,3,-1,-1,1197,1,5,-1,-1,-1
2017010031694,1,3,0,7,0,5,1,0,0,0,1,1,6,1,25,5,124,1,4,-1,-1,-1
2017010031694,2,9,0,18,0,1,0,0,0,0,1,1,1,1,44,7,1560,2,5,8,2,8
2017010031698,1,19,0,3,0,1,0,0,0,0,2,1,1,1,61,9,1560,2,1,3,1,3
2017010031698,2,9,0,3,0,1,0,0,0,0,2,1,1,1,59,9,998,1,4,6,3,6
2017010031698,3,9,0,18,0,1,0,0,0,0,1,1,6,1,22,5,2995,1,6,-1,-1,-1
2017010031702,1,1,-1,18,-1,0,-1,0,-1,0,-1,1,2,2,27,6,-1,-1,-1,5,1,5
2017010031702,2,19,-1,7,-1,0,-1,-1,-1,-1,-1,-1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2017010031707,1,3,0,18,0,2,0,10,1,10,1,1,6,1,16,4,125,1,12,3,1,3
2017010031708,1,1,0,18,0,0,0,0,0,0,1,1,6,1,30,6,-1,-1,-1,4,1,4
2017010031708,2,9,0,7,0,0,0,0,0,0,4,-1,6,1,50,8,998,1,3,2,1,2
2017010031714,1,21,4,18,0,1,0,0,0,0,1,2,1,1,44,7,-1,-1,-1,-1,-1,-1
2017010031714,2,9,0,9,0,1,0,0,0,0,2,1,6,1,58,9,1870,2,13,8,1,8
2017010031722,1,2,0,3,0,1,0,0,0,0,-1,1,6,1,33,6,-1,-1,-1,3,1,3
2017010031722,2,9,0,7,0,1,0,0,0,0,-1,-1,6,3,-1,-1,2967,2,7,-1,-1,-1
2017010031731,1,3,0,18,0,1,0,0,0,0,1,1,6,1,41,7,-1,-1,-1,9,1,9
2017010031739,1,1,0,18,0,8,-1,0,0,0,0,1,6,1,22,5,-1,-1,-1,1,1,1
2017010031779,1,9,0,18,9,0,0,0,0,0,1,1,6,2,23,5,1229,1,3,4,1,4
2017010031796,1,9,0,18,0,2,-1,0,0,0,4,1,6,3,-1,-1,1390,1,15,-1,-1,-1
2017010031796,2,3,0,18,0,2,0,0,0,0,3,1,6,1,36,7,124,1,6,9,1,9
2017010031797,1,9,0,-1,0,1,0,0,0,0,-1,-1,6,1,43,7,1598,1,10,1,1,1
2017010031804,1,8,0,18,0,1,0,0,0,0,1,1,1,1,52,8,1997,2,3,2,1,2
2017010031804,2,9,0,9,0,1,0,0,0,0,2,1,2,1,62,9,1896,2,10,7,1,7
2017010031808,1,4,0,13,0,0,0,0,0,0,3,1,2,1,46,8,198,1,5,6,1,6
2017010031808,2,5,0,13,0,0,0,0,0,0,3,1,2,1,29,6,645,1,13,4,1,4
2017010031817,1,19,0,9,0,1,0,0,0,0,1,1,1,1,48,8,2402,2,11,7,1,7
2017010031817,2,1,0,18,0,1,0,0,0,0,1,1,2,1,26,6,-1,-1,-1,9,2,9
2017010031818,1,19,0,5,0,1,0,0,0,0,3,1,1,2,26,6,1995,2,-1,7,1,7
2017010031818,2,19,0,15,0,1,0,0,0,0,1,1,2,1,28,6,1995,2,3,7,1,7
2017010031829,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2017010031830,1,19,-1,12,0,-1,-1,-1,-1,0,-1,1,6,1,42,7,1998,2,14,3,1,3
2017010031830,2,19,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010031835,1,9,-1,18,-1,0,-1,-1,-1,-1,1,-1,6,2,61,9,1199,1,4,1,1,1
2017010031839,1,9,0,1,0,1,0,0,0,0,2,1,2,1,40,7,1229,1,5,2,1,2
2017010031841,1,1,-1,18,-1,1,-1,0,0,0,1,1,6,1,46,8,-1,-1,-1,5,1,5
2017010031841,2,9,-1,-1,0,-1,-1,0,0,0,-1,1,6,2,-1,-1,1229,1,6,-1,-1,-1
2017010031843,1,5,0,4,0,1,0,10,0,0,4,1,1,1,41,7,689,1,1,8,1,8
2017010031843,2,1,0,11,0,1,0,0,0,0,4,1,1,1,56,9,-1,-1,-1,8,2,8
2017010031844,1,1,0,18,-1,-1,0,-1,-1,-1,-1,1,6,1,31,6,-1,-1,-1,-1,1,-1
2017010031844,2,9,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,6,1,-1,-1,2799,1,16,4,1,4
2017010031848,1,3,0,14,0,1,1,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010031853,1,9,0,4,0,1,0,0,0,0,2,-1,6,2,54,8,1598,1,4,-1,-1,-1
2017010031853,2,19,-1,9,0,6,0,4,0,0,1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010031854,1,9,0,3,-1,-1,0,-1,0,0,-1,-1,6,1,29,6,1598,1,11,1,1,1
2017010031857,1,9,0,9,8,0,0,0,0,0,1,1,6,2,35,6,1149,1,14,4,1,4
2017010031859,1,19,0,18,0,8,1,0,0,0,3,1,2,1,48,8,-1,-1,-1,2,1,2
2017010031859,2,8,0,18,0,8,0,0,0,0,1,1,1,1,58,9,1997,2,1,7,1,7
2017010031861,1,9,0,9,0,6,2,0,0,0,3,1,6,2,70,10,1598,2,5,6,1,6
2017010031861,2,9,0,18,0,6,0,0,0,0,1,1,2,1,24,5,2497,2,14,6,1,6
2017010031868,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1,26,6,-1,-1,-1,2,1,2
2017010031869,1,9,0,18,0,1,0,0,0,0,3,2,6,2,48,8,1242,1,6,4,1,4
2017010031870,1,3,0,16,9,3,1,10,1,10,1,1,6,1,13,3,-1,-1,-1,3,1,3
2017010031872,1,9,0,18,0,8,0,0,0,0,0,1,6,1,21,5,1242,1,7,6,1,6
2017010031872,2,3,0,5,0,8,0,0,0,0,0,1,6,1,40,7,125,1,11,1,1,1
2017010031874,1,9,0,7,0,2,0,0,0,0,1,1,6,2,46,8,1587,1,10,8,1,8
2017010031874,2,9,0,18,0,1,0,0,0,0,1,1,6,1,65,9,1590,1,16,3,1,3
2017010031877,1,9,0,9,4,8,0,0,0,0,1,1,2,1,51,8,1796,1,6,8,1,8
2017010031877,2,1,0,18,4,1,1,0,0,0,1,1,2,2,38,7,-1,-1,-1,2,1,2
2017010031878,1,1,0,15,0,2,0,0,0,0,0,1,2,1,53,8,-1,-1,-1,6,1,6
2017010031878,2,1,0,18,0,2,0,0,0,0,0,1,2,1,36,7,-1,-1,-1,4,1,4
2017010031887,1,9,0,-1,0,-1,0,-1,0,0,3,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010031888,1,9,0,14,0,8,0,0,0,0,1,1,6,1,21,5,1229,1,7,5,1,5
2017010031888,2,9,0,18,0,8,0,0,0,0,1,1,6,2,41,7,1598,2,3,7,1,7
2017010031892,1,9,0,5,0,0,0,0,0,0,1,1,6,2,40,7,1798,1,7,5,1,5
2017010031896,1,19,0,7,0,8,0,0,0,0,4,1,6,1,46,8,1560,2,3,9,1,9
2017010031897,1,1,0,18,0,1,0,0,0,0,1,1,6,2,37,7,-1,-1,-1,10,1,10
2017010031897,2,9,0,18,0,1,0,0,0,0,1,-1,6,3,-1,-1,1390,1,13,-1,-1,-1
2017010031904,1,19,0,3,0,1,0,0,0,0,2,1,1,1,58,9,2198,2,2,10,1,10
2017010031904,2,8,0,9,0,7,0,0,0,0,2,1,1,1,60,9,-1,-1,-1,9,1,9
2017010031905,1,11,0,4,2,1,0,0,0,0,4,1,1,2,60,9,4500,2,1,2,1,2
2017010031907,1,11,-1,18,0,0,-1,-1,-1,0,-1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010031910,1,9,0,18,0,8,0,0,0,0,1,1,6,2,47,8,2204,2,7,2,1,2
2017010031910,2,9,0,18,0,8,0,0,0,0,2,1,6,1,42,7,1995,2,5,5,1,5
2017010031912,1,9,0,5,0,8,0,0,0,0,3,2,6,2,51,8,1596,1,13,4,1,4
2017010031912,2,1,0,18,0,8,5,0,0,0,1,1,2,1,32,6,-1,-1,-1,5,1,5
2017010031914,1,9,0,3,0,0,0,0,0,0,2,1,2,1,63,9,1598,2,5,2,1,2
2017010031914,2,5,0,4,0,0,0,4,0,0,1,1,2,1,38,7,649,1,2,6,1,6
2017010031915,1,4,0,17,6,0,0,10,1,10,1,1,2,1,19,4,487,1,20,9,1,9
2017010031916,1,11,0,18,3,0,0,0,0,0,4,1,1,1,64,9,9360,2,8,3,1,3
2017010031918,1,8,0,18,2,0,0,0,0,0,3,1,1,1,57,9,2776,2,1,5,1,5
2017010031919,1,2,0,18,0,1,1,0,0,0,0,1,2,1,21,5,124,1,17,5,1,5
2017010031919,2,9,0,9,0,1,0,0,0,0,0,1,6,2,49,8,1596,1,5,4,1,4
2017010031921,1,9,0,18,0,2,0,0,0,0,1,1,6,2,53,8,2993,2,1,7,3,7
2017010031921,2,9,0,2,0,2,0,0,0,0,1,1,6,3,-1,-1,2143,2,2,-1,-1,-1
2017010031921,3,9,0,2,0,2,0,0,0,0,2,1,6,3,-1,-1,1997,1,5,-1,-1,-1
2017010031921,4,9,0,2,0,2,0,0,0,0,1,1,6,3,-1,-1,1598,1,10,-1,-1,-1
2017010031923,1,9,0,3,0,5,0,0,0,0,2,1,2,1,47,8,1796,1,10,5,1,5
2017010031923,2,90,0,9,0,2,0,0,0,0,1,1,1,1,45,7,-1,-1,-1,7,1,7
2017010031924,1,3,0,7,0,2,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010031925,1,5,0,4,0,0,2,0,0,0,3,1,2,1,34,6,865,1,6,5,1,5
2017010031926,1,9,0,18,0,1,0,4,0,0,1,1,6,1,43,7,1389,1,20,7,1,7
2017010031926,2,9,0,2,0,1,0,0,0,0,4,1,6,3,-1,-1,2993,2,3,-1,-1,-1
2017010031926,3,9,0,2,0,1,0,0,0,0,4,1,6,3,-1,-1,1390,1,20,-1,-1,-1
2017010031927,1,90,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010031928,1,11,0,18,2,1,0,0,0,0,0,1,1,1,56,9,6700,2,8,4,1,4
2017010031929,1,9,0,18,0,1,0,0,0,0,1,1,6,1,81,11,2996,1,9,4,1,4
2017010031929,2,9,0,18,0,1,0,0,0,0,1,1,6,1,34,6,1598,1,13,2,1,2
2017010031929,3,9,0,7,0,1,0,0,0,0,2,1,6,1,56,9,1497,1,15,3,1,3
2017010031930,1,11,0,4,0,0,0,0,0,0,0,1,1,1,64,9,5132,2,2,3,1,3
2017010031931,1,9,0,7,0,8,0,0,0,0,4,1,6,1,30,6,1587,1,13,2,1,2
2017010031931,2,5,0,18,2,1,1,10,1,10,1,1,6,1,23,5,645,1,9,3,1,3
2017010031932,1,9,0,4,0,1,0,0,0,0,1,1,6,1,67,10,1395,1,2,3,1,3
2017010031933,1,9,0,18,0,1,2,0,0,0,1,1,6,1,35,6,1984,1,10,-1,-1,-1
2017010031933,2,9,0,18,0,1,0,0,0,0,0,1,6,2,31,6,2143,2,-1,1,1,1
2017010031933,3,9,0,18,0,1,0,0,0,0,3,1,6,1,48,8,1910,2,12,5,1,5
2017010031933,4,9,0,18,0,1,0,0,0,0,2,1,6,2,60,9,1989,7,13,5,1,5
2017010031933,5,9,0,18,0,1,0,0,0,0,3,1,6,2,39,7,998,1,7,1,1,1
2017010031934,1,9,0,6,0,0,0,0,0,0,3,1,6,2,27,6,1299,1,14,2,1,2
2017010031934,2,5,0,14,0,0,1,4,0,0,1,1,2,1,51,8,-1,-1,-1,7,3,7
2017010031935,1,19,0,6,0,2,0,0,0,0,3,1,1,1,34,6,1461,2,12,1,1,1
2017010031935,2,4,0,18,0,2,0,0,0,0,1,1,6,1,60,9,656,1,4,5,1,5
2017010031936,1,9,0,18,0,8,0,0,0,0,1,1,6,1,66,10,1896,2,12,3,1,3
2017010031937,1,9,0,5,0,1,0,0,0,0,3,1,6,1,31,6,1797,8,5,3,1,3
2017010031938,1,9,0,18,0,1,0,0,0,0,2,1,6,2,39,7,1596,1,13,2,1,2
2017010031938,2,9,0,18,0,1,0,0,0,0,1,1,6,2,29,6,1995,1,12,2,1,2
2017010031939,1,11,0,18,2,1,0,4,0,0,1,1,1,1,64,9,6700,2,7,2,1,2
2017010031939,2,1,0,18,2,1,0,0,0,0,2,1,2,1,20,4,-1,-1,-1,-1,-1,-1
2017010031943,1,9,0,10,0,8,0,0,0,0,1,1,6,1,57,9,1598,2,5,9,1,9
2017010031943,2,9,0,18,0,8,0,12,1,0,1,1,6,1,32,6,1598,2,6,3,1,3
2017010031944,1,9,0,9,0,0,0,0,0,0,4,1,6,1,39,7,1896,2,13,3,1,3
2017010031944,2,3,0,18,0,0,0,0,0,0,1,1,1,1,38,7,108,1,2,3,1,3
2017010031947,1,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,1998,2,13,-1,-1,-1
2017010031947,2,3,0,18,0,8,0,0,0,0,3,1,1,1,25,5,124,1,3,7,1,7
2017010031949,1,9,0,18,0,1,0,4,0,0,1,1,6,1,24,5,1598,1,12,3,1,3
2017010031949,2,9,0,2,0,2,0,0,0,0,2,1,6,3,-1,-1,1781,1,13,-1,-1,-1
2017010031949,3,9,0,2,0,2,0,0,0,0,1,1,6,3,-1,-1,1995,1,12,-1,-1,-1
2017010031949,4,9,0,2,0,1,0,0,0,0,2,1,6,3,-1,-1,1240,1,12,-1,-1,-1
2017010031950,1,3,0,17,0,2,2,0,0,0,1,1,1,1,38,7,125,1,3,2,1,2
2017010031952,1,9,0,18,0,0,0,10,0,0,4,1,6,2,40,7,1339,1,13,2,1,2
2017010031952,2,11,1,18,0,0,0,0,0,0,1,1,1,1,63,9,9000,2,7,-1,-1,-1
2017010031953,1,11,0,18,0,6,0,0,0,0,2,1,1,1,67,10,-1,-1,-1,6,1,6
2017010031953,2,9,0,18,0,6,0,0,0,0,1,1,6,1,47,8,1896,2,8,5,1,5
2017010031954,1,9,0,5,0,3,0,0,0,0,1,1,1,2,49,8,1329,1,8,4,1,4
2017010031954,2,1,0,18,0,8,0,0,0,0,2,1,1,1,32,6,-1,-1,-1,3,1,3
2017010031955,1,9,0,18,0,1,0,4,0,0,1,1,2,1,66,10,-1,-1,-1,9,1,9
2017010031955,2,19,0,2,0,1,0,0,0,0,2,1,6,3,-1,-1,1968,2,8,-1,-1,-1
2017010031960,1,1,0,18,0,-1,0,0,0,0,-1,1,2,1,27,6,-1,-1,-1,1,1,1
2017010031960,2,9,0,9,0,5,0,0,0,0,-1,-1,6,1,32,6,2720,2,11,2,1,2
2017010031961,1,9,0,18,0,8,0,0,0,0,1,-1,6,1,62,9,2199,2,9,3,1,3
2017010031961,2,9,0,18,0,8,0,-1,0,0,1,-1,1,1,39,7,1560,2,5,2,1,2
2017010031963,1,1,0,18,0,8,1,0,0,0,3,1,6,1,24,5,-1,-1,-1,7,1,7
2017010031963,2,8,0,9,0,8,0,0,0,0,3,1,6,1,-1,-1,1797,8,6,-1,-1,-1
2017010031973,1,9,0,18,0,0,-1,-1,0,0,-1,-1,6,1,-1,-1,1397,1,16,-1,-1,-1
2017010031975,1,1,0,18,4,-1,0,0,0,0,4,1,6,1,41,7,-1,-1,-1,5,1,5
2017010031975,2,9,-1,-1,4,-1,-1,-1,-1,-1,4,-1,6,1,56,9,1798,8,5,2,1,2
2017010031982,1,1,0,18,0,8,-1,0,0,0,1,1,6,1,30,6,-1,-1,-1,2,1,2
2017010031982,2,2,0,9,0,8,-1,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010031986,1,9,0,18,0,2,0,0,0,0,3,1,6,2,25,5,1390,1,13,4,1,4
2017010031986,2,1,0,18,0,2,0,0,0,0,1,1,6,1,54,8,-1,-1,-1,6,1,6
2017010031994,1,3,0,18,0,1,0,0,0,0,-1,1,6,1,35,6,600,1,3,3,1,3
2017010031994,2,9,0,-1,0,1,0,0,0,0,0,-1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2017010032003,1,9,0,18,0,1,0,0,0,0,1,1,1,1,27,6,1950,2,-1,2,1,2
2017010032003,2,9,0,18,0,1,0,0,0,0,4,1,2,1,58,9,4806,1,5,6,1,6
2017010032010,1,1,-1,-1,4,8,0,-1,-1,-1,4,1,6,1,23,5,-1,-1,-1,3,1,3
2017010032010,2,19,-1,-1,0,8,-1,-1,0,0,1,-1,6,1,44,7,2198,2,4,5,1,5
2017010032013,1,9,0,4,0,0,0,0,0,0,1,1,6,2,43,7,1497,8,1,1,1,1
2017010032013,2,3,0,4,0,0,0,0,0,0,2,1,6,1,30,6,125,1,1,4,1,4
2017010032014,1,3,0,9,0,3,0,0,0,0,2,1,6,1,69,10,124,1,16,6,1,6
2017010032014,2,9,0,18,0,3,0,0,0,0,1,1,6,2,32,6,1910,2,11,-1,-1,-1
2017010032020,1,19,0,18,0,2,0,0,0,0,1,1,1,1,22,5,2998,2,1,7,1,7
2017010032021,1,9,0,9,0,1,0,0,0,0,3,1,6,1,43,7,2993,2,10,3,1,3
2017010032021,2,4,0,18,0,8,0,0,0,0,3,1,6,1,29,6,125,1,2,5,1,5
2017010032024,1,11,0,3,3,1,0,0,0,0,2,1,6,1,48,8,4760,2,6,2,1,2
2017010032024,2,11,0,3,2,1,0,0,0,0,1,1,6,1,44,7,4500,2,-1,2,1,2
2017010032026,1,11,0,18,0,1,0,10,0,0,1,1,6,1,48,8,4500,2,2,3,1,3
2017010032028,1,1,-1,18,-1,1,-1,0,0,0,-1,1,6,1,26,6,-1,-1,-1,5,1,5
2017010032028,2,9,-1,18,-1,6,-1,0,0,0,1,1,6,3,-1,-1,998,1,1,-1,-1,-1
2017010032031,1,8,0,1,0,0,0,0,0,0,2,1,6,1,-1,-1,1798,8,4,6,1,6
2017010032031,2,9,0,3,0,0,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
2017010032034,1,1,0,5,0,0,0,0,0,0,4,1,6,1,12,3,-1,-1,-1,2,1,2
2017010032038,1,3,0,13,0,0,0,0,0,0,1,1,6,1,19,4,125,1,8,-1,-1,-1
2017010032040,1,10,0,18,0,0,0,0,0,0,2,1,1,1,30,6,-1,-1,-1,2,1,2
2017010032040,2,3,0,18,0,0,2,11,0,0,1,1,2,1,40,7,998,1,8,8,1,8
2017010032043,1,9,0,18,0,1,0,0,0,0,4,1,6,1,39,7,1998,1,14,3,1,3
2017010032044,1,9,0,4,0,1,0,4,3,2,1,1,6,2,86,11,1598,1,10,5,1,5
2017010032044,2,9,0,2,0,1,0,0,0,0,2,1,6,3,-1,-1,1246,1,12,-1,-1,-1
2017010032046,1,5,0,-1,-1,-1,1,-1,-1,-1,-1,1,6,1,48,8,660,1,8,3,1,3
2017010032046,2,9,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010032047,1,1,0,18,4,2,0,0,0,0,1,1,2,1,28,6,-1,-1,-1,6,1,6
2017010032047,2,9,0,4,0,2,0,0,0,0,3,1,6,1,18,4,1229,1,10,4,1,4
2017010032049,1,1,0,18,0,2,1,0,0,0,1,1,6,1,58,9,-1,-1,-1,9,1,9
2017010032049,2,9,0,18,0,2,0,0,0,0,1,1,6,1,48,8,1796,1,13,6,1,6
2017010032051,1,9,0,18,0,4,0,0,0,0,1,1,6,1,44,7,2993,2,4,2,1,2
2017010032051,2,9,0,18,0,4,0,0,0,0,2,1,6,1,27,6,1240,1,14,6,1,6
2017010032051,3,9,0,3,0,4,0,0,0,0,2,1,1,1,55,8,-1,-1,-1,3,1,3
2017010032052,1,9,0,9,0,6,0,0,0,0,1,1,6,1,23,5,1242,1,6,9,1,9
2017010032052,2,3,0,18,0,8,0,0,0,0,1,1,6,2,45,7,114,1,4,6,1,6
2017010032053,1,9,0,9,0,2,0,0,0,0,0,1,6,1,78,11,1598,1,9,8,1,8
2017010032053,2,1,0,18,0,2,0,0,0,0,0,1,6,1,47,8,-1,-1,-1,6,1,6
2017010032055,1,9,0,7,0,1,0,0,0,0,4,1,6,1,45,7,2204,2,11,6,1,6
2017010032056,1,19,0,4,0,8,0,0,0,0,2,1,6,2,68,10,1998,2,14,9,1,9
2017010032056,2,9,0,18,0,1,0,0,0,0,1,1,2,2,31,6,1196,1,22,3,1,3
2017010032058,1,19,0,18,0,8,0,0,0,0,4,1,1,1,29,6,1753,2,7,4,1,4
2017010032058,2,19,0,5,0,6,0,0,0,0,1,1,1,1,49,8,2198,2,5,3,1,3
2017010032059,1,5,0,18,0,0,0,0,0,0,1,1,6,1,35,6,675,1,9,7,1,7
2017010032059,2,9,0,18,0,0,0,0,0,0,2,1,6,1,23,5,999,1,2,10,1,10
2017010032060,1,9,0,-1,0,-1,-1,0,0,0,2,-1,6,1,23,5,1339,1,9,6,1,6
2017010032060,2,9,0,-1,0,-1,-1,-1,-1,-1,1,-1,6,3,-1,-1,1242,1,16,-1,-1,-1
2017010032065,1,3,0,5,0,3,0,0,0,0,0,1,6,1,43,7,125,1,3,-1,-1,-1
2017010032068,1,19,0,9,0,5,0,0,0,0,0,1,2,1,53,8,1598,2,4,4,1,4
2017010032068,2,2,0,13,0,1,0,0,7,0,0,1,6,1,18,4,124,1,13,1,1,1
2017010032073,1,9,-1,18,0,0,0,0,0,0,1,-1,6,1,-1,-1,1997,2,14,-1,-1,-1
2017010032075,1,9,0,9,0,2,0,0,0,0,1,1,6,2,71,10,3498,1,11,7,1,7
2017010032076,1,9,0,3,0,1,0,0,0,0,2,1,2,2,39,7,1396,1,4,4,1,4
2017010032076,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,2148,2,15,8,1,8
2017010032079,1,9,0,4,0,1,0,0,0,0,1,1,1,1,65,9,2148,2,11,4,1,4
2017010032079,2,3,0,4,0,1,0,0,0,0,2,1,1,1,29,6,125,1,5,3,1,3
2017010032083,1,9,0,18,0,0,0,0,0,0,4,2,6,1,41,7,1206,1,6,7,1,7
2017010032084,1,9,0,17,0,1,0,0,0,0,1,1,6,2,18,4,998,1,9,4,1,4
2017010032084,2,1,0,9,0,1,0,0,0,0,1,1,6,1,19,4,-1,-1,-1,10,1,10
2017010032085,1,1,0,13,0,6,0,0,0,0,3,1,2,2,24,5,-1,-1,-1,5,1,5
2017010032085,2,9,0,7,0,8,0,0,0,0,4,1,2,2,55,8,-1,-1,-1,5,1,5
2017010032086,1,3,0,5,0,1,0,0,0,0,1,1,2,1,33,6,125,1,3,4,1,4
2017010032087,1,9,0,18,0,1,0,0,0,0,3,1,1,1,18,4,1000,1,17,2,1,2
2017010032087,2,9,0,5,0,1,0,0,0,0,1,1,6,1,24,5,1968,2,4,8,1,8
2017010032088,1,8,0,18,0,2,0,0,0,0,4,1,1,1,44,7,1798,8,4,5,1,5
2017010032088,2,19,0,18,0,2,0,0,0,0,3,1,1,1,27,6,2198,2,3,5,1,5
2017010032090,1,9,0,18,0,0,0,0,0,0,2,1,6,2,33,6,1968,2,-1,5,1,5
2017010032090,2,3,0,18,0,0,5,0,0,0,1,1,2,2,28,6,125,1,1,6,1,6
2017010032091,1,9,0,4,0,1,0,0,0,0,1,1,6,1,20,4,2143,2,1,7,1,7
2017010032091,2,9,0,4,0,1,0,0,0,0,1,1,6,2,29,6,1997,1,4,9,1,9
2017010032091,3,9,0,4,0,1,0,0,0,0,1,1,2,1,73,10,1796,1,16,9,1,9
2017010032091,4,9,0,4,0,2,0,0,0,0,0,1,2,1,30,6,2143,2,1,9,1,9
2017010032092,1,11,0,18,2,1,0,0,0,0,0,1,1,1,51,8,4500,2,1,2,1,2
2017010032094,1,5,0,18,0,1,1,0,0,0,1,1,2,1,46,8,998,1,9,2,1,2
2017010032094,2,9,0,9,0,1,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010032095,1,9,0,9,0,5,0,0,0,0,3,1,6,1,21,5,1988,1,14,3,1,3
2017010032095,2,5,0,18,2,1,0,0,0,0,1,1,6,1,28,6,998,1,9,2,1,2
2017010032096,1,11,0,9,0,1,0,0,0,0,0,1,1,1,37,7,5132,2,1,-1,-1,-1
2017010032098,1,9,0,18,0,0,0,0,0,0,4,1,6,2,21,5,1198,1,5,9,1,9
2017010032099,1,9,0,18,0,8,0,0,0,0,3,1,6,1,41,7,2967,2,3,3,1,3
2017010032100,1,11,0,9,0,5,0,7,0,0,1,1,1,1,61,9,4500,2,1,2,1,2
2017010032101,1,11,0,4,0,1,0,0,0,0,0,1,1,1,29,6,4461,2,3,1,1,1
2017010032102,1,8,0,18,0,0,0,0,0,0,1,1,1,1,51,8,1598,1,9,5,1,5
2017010032103,1,1,0,9,0,2,0,0,0,0,1,1,6,1,17,4,-1,-1,-1,2,1,2
2017010032105,1,1,0,18,0,0,0,0,0,0,1,1,2,1,25,5,-1,-1,-1,3,1,3
2017010032106,1,3,0,18,0,2,0,0,0,0,1,1,1,1,51,8,124,1,-1,1,1,1
2017010032106,2,9,0,18,0,2,0,0,0,0,2,1,6,1,20,4,1497,1,15,8,1,8
2017010032107,1,9,0,17,0,2,0,0,0,0,1,1,6,2,27,6,1242,1,10,2,1,2
2017010032107,2,19,0,16,0,1,0,0,0,0,1,2,1,1,26,6,1560,2,1,2,1,2
2017010032109,1,9,0,9,0,8,0,0,0,0,1,1,6,2,35,6,1298,1,14,5,1,5
2017010032110,1,9,0,9,0,6,0,0,0,0,1,1,6,2,48,8,1198,1,5,1,1,1
2017010032110,2,3,0,18,0,1,0,0,0,0,1,1,6,1,20,4,125,1,1,2,1,2
2017010032111,1,90,0,4,0,2,0,0,0,0,4,1,1,1,36,7,-1,-1,-1,1,1,1
2017010032111,2,9,0,5,0,2,0,0,0,0,3,1,6,3,-1,-1,1986,2,12,-1,-1,-1
2017010032112,1,9,0,9,0,6,0,0,0,0,1,2,6,1,21,5,1229,1,10,2,1,2
2017010032112,2,4,0,18,0,1,0,0,0,0,1,1,2,1,48,8,125,1,5,2,1,2
2017010032114,1,9,0,18,0,1,0,0,0,0,1,1,1,2,44,7,998,1,7,1,2,1
2017010032114,2,9,0,18,0,1,0,0,0,0,4,1,1,2,48,8,-1,-1,-1,8,1,8
2017010032118,1,3,0,18,0,0,1,0,0,0,3,1,6,1,24,5,124,1,6,1,1,1
2017010032122,1,9,0,1,0,0,0,0,0,0,3,1,6,2,20,4,1360,1,6,8,1,8
2017010032122,2,9,0,18,0,0,0,0,0,0,1,1,6,1,21,5,2993,2,3,9,1,9
2017010032124,1,9,0,18,0,2,1,0,0,0,3,1,6,1,41,7,1360,1,13,3,1,3
2017010032124,2,21,0,18,0,8,0,0,0,0,4,1,1,1,60,9,6370,2,7,5,2,5
2017010032125,1,8,0,5,0,1,0,0,0,0,1,1,6,3,-1,-1,2499,2,10,-1,-1,-1
2017010032126,1,9,0,18,0,8,0,0,0,0,1,1,6,1,20,4,1396,1,14,5,1,5
2017010032126,2,9,0,9,0,8,0,0,0,0,1,1,6,2,37,7,1198,1,11,7,1,7
2017010032127,1,9,0,18,0,1,0,0,0,0,2,1,6,1,37,7,1499,2,1,3,1,3
